state_id,hmm_confidence,atr_normalized,target_long_win,target_short_win
2,0.9998888381595054,0.0005748137339838585,0,1
2,0.9999990812106845,0.0006420744657977837,1,0
2,0.999997848680818,0.0007830158223519219,0,1
2,0.999992905845527,0.0008249843202621827,0,1
2,0.999999013715328,0.0009008622479161391,1,0
2,0.9999993959983845,0.0009842977375339255,1,0
2,0.9998891497750934,0.000992650938543158,0,0
2,0.9999972605702402,0.0010250095523326127,0,1
2,0.9999308524981743,0.0010419322796334054,0,1
2,0.999929469472517,0.0010255583526037582,0,0
2,0.9999507369668361,0.0009924653356612307,0,0
2,0.9998706630714249,0.0009673127902258261,0,0
2,0.9947968506841102,0.000933788249289393,0,0
0,0.9969017888160966,0.0009168132509244678,0,1
0,0.9955096346517862,0.0009253959070405661,0,0
0,0.9932048659116618,0.0008829558167113961,0,0
0,0.9947485036192787,0.0007408067327144548,0,1
0,0.9954746063480898,0.0006908541658441863,0,1
2,0.9928708523356541,0.0005991935889203389,0,1
2,0.9999290647714549,0.0005323169787610166,0,1
2,0.99985784684873,0.0005324702475150109,0,1
2,0.999853876433538,0.0005074799830466748,0,1
2,0.9999540939921369,0.0004988567421938745,0,1
2,0.999963567752014,0.000532065278865803,0,1
2,0.9999874025390861,0.000574162107277336,0,1
2,0.9999989663743576,0.0006317822024215078,0,1
2,0.9999982280312235,0.0006906272024610762,0,1
2,0.9999719754639703,0.0007153628008480676,0,1
2,0.9999626341846947,0.0007318677405496664,0,1
2,0.9999377652360488,0.0007322698756504002,0,1
2,0.9999907325284009,0.00076619025238179,0,1
2,0.9999573568991065,0.0007831689391299642,0,1
2,0.9999589242184669,0.0007916458512687092,0,1
2,0.9999786405076679,0.0008163024643893698,0,1
2,0.9999494612204364,0.0007994381060004884,0,1
2,0.999812918380118,0.0007827091168738754,0,1
2,0.9906756661729967,0.0007743692830749951,0,1
0,0.9587016299915062,0.0007748691173011362,0,1
0,0.9973294997126482,0.0007579261845395872,0,1
0,0.9955168433019526,0.0006911101352801526,0,1
0,0.9951741230043757,0.0006327850634436449,0,1
0,0.9941735645451435,0.0006078828421470139,0,1
2,0.9927633375622396,0.0005744338855547316,0,1
2,0.9997812624392457,0.0005742958581377941,0,1
2,0.9999157273873748,0.000566049672084876,0,1
2,0.9998750354787029,0.0005658081804075551,0,1
2,0.999925862406433,0.0005821503617991969,0,1
2,0.9998257480143274,0.0005571543478477782,0,1
2,0.9998967343361875,0.000573997692299473,0,1
2,0.9999969102675533,0.0006242355357832831,0,0
2,0.9999799771207187,0.0007498511900633697,1,0
2,0.9999988470824344,0.000782470500429181,1,0
2,0.9999798889906316,0.0007986538755257492,0,1
2,0.9999900594414833,0.000847973622497253,0,1
2,0.9999383389197705,0.0008809291544096599,0,1
2,0.9999767047578095,0.0008968508959273576,0,1
2,0.9999281346057833,0.0009050674542053313,0,1
2,0.999995838377364,0.0009304804819167656,0,0
2,0.9999741980664117,0.0009297352251673906,0,1
2,0.999939237476453,0.0009049844307357728,0,1
2,0.9947657312578768,0.0008796614331460023,1,0
0,0.996150867323207,0.000879842637267658,1,0
0,0.9972599050247316,0.0008711456975136129,1,0
0,0.9983525492005544,0.0008293046890550701,1,0
0,0.9965603793587031,0.0007045655914836717,1,0
0,0.9933637409254409,0.0006218542733876106,1,0
2,0.9945825715423323,0.0005889509040757574,1,0
2,0.9998835572002253,0.0005473870927509319,1,0
2,0.9999256187736243,0.0005223948409794712,1,0
2,0.9998957645753082,0.0005059233728459487,1,0
2,0.9998600823778735,0.000514253824212837,1,0
2,0.9999815416416006,0.0005057176939073815,1,0
2,0.9999417719036734,0.0005139519883623781,1,0
2,0.9999035577799655,0.0005388979132166074,1,0
2,0.999925073404011,0.0005721225150415502,1,0
2,0.9999052368858842,0.0005723360666399294,1,0
2,0.9995767021306627,0.0007810154319603469,1,0
2,0.9999818850505156,0.0008138245521774007,1,0
2,0.9999369505053459,0.0008304429790211258,1,0
2,0.9999538242848063,0.0008718080361845518,1,0
2,0.9999321873121514,0.0008717346288071543,1,0
2,0.9999276136711513,0.0008796794164864384,1,0
2,0.9998997468935995,0.0008797227477093369,1,0
2,0.9999913437488375,0.0008546929018661499,1,0
2,0.9989137274173981,0.0010430862790752745,1,0
2,0.999996490693566,0.001044218420925878,1,0
2,0.9999539449255338,0.0010279867014647897,1,0
2,0.9999880911190919,0.0010357155489070528,1,0
2,0.999990276670338,0.0010268189277094712,1,0
2,0.9999782196126032,0.0010440256793828502,1,0
2,0.9999562358325232,0.0008371131346670718,1,0
2,0.9999993885669078,0.0008709817387740124,1,0
2,0.9999638620110757,0.0008795995686251622,1,0
2,0.999999310631448,0.0009380643740396605,1,0
2,0.9999007022160901,0.0009463178444135521,1,0
2,0.9998966031233043,0.0009545747004828896,1,0
2,0.9998910080977593,0.000963275607136963,1,0
2,0.9999407391949102,0.0010127257257085832,1,0
2,0.999995737795859,0.0008546865419301196,1,0
2,0.9999446221927422,0.0008549030570620695,1,0
2,0.9999249937764437,0.0008715064521909117,1,0
2,0.9999181124600245,0.0008464748575061553,1,0
2,0.9998742163049537,0.0008301713537074485,1,0
2,0.9998840360271892,0.0008053361056400942,1,0
2,0.9999471337983151,0.0007886849723063313,1,0
